# Sample Bank Ltd (BK-0PMD7Z5M) onboarding dataset — LOAN book re-push as at 2026-06-30 adding the BoG prudential-return attributes (docs/API_INTEGRATION.md §3.4): sector (BSD4 taxonomy), ownership, facility_type, bog_classification + days_past_due, interest_in_suspense_ghs, ecl_provision_ghs. Every typed field and pre-existing attribute of the current generation is resent because a re-push supersedes the snapshot whole. Push with: uv run python scripts/ingest_push.py --entity position=onboarding/sample_bank/loans_attributes_repush.csv --as-of 2026-06-30 ...
source_reference,position_type,currency,balance,notional,counterparty_reference,product_code,gl_account_code,origination_date,contractual_maturity,next_repricing_date,interest_rate,rate_type,rate_index,rate_spread,ifrs9_stage,attributes.balance_ghs,attributes.branch_id,attributes.months_on_book,attributes.scheduled_principal_ghs,attributes.interest_accrued_ghs,attributes.sector,attributes.ownership,attributes.facility_type,attributes.bog_classification,attributes.days_past_due,attributes.interest_in_suspense_ghs,attributes.ecl_provision_ghs
AA.ARRANGEMENT/1257514,LOAN,GHS,3394.77,3980.01,SBL-CUST-003299,LN.RET.PERS,1301,2026-04-25,2027-06-19,2027-06-19,0.2959,FIXED,,,1,3394.77,BR-011,2,296.18,91.01,services.salary_credit,,scheduled,current,0,,16.97
AA.ARRANGEMENT/1257516,LOAN,GHS,1689.05,2117.98,SBL-CUST-010446,LN.RET.PERS,1301,2023-09-12,2027-03-25,2027-03-25,0.315,FIXED,,,1,1689.05,BR-005,2,217.24,50.04,services.salary_credit,,scheduled,current,0,,8.45
AA.ARRANGEMENT/1257517,LOAN,GHS,40674.44,45391.24,SBL-CUST-012826,LN.RET.PERS,1301,2025-09-29,2027-10-19,2027-10-19,0.309,FIXED,,,1,40674.44,BR-010,2,2388.38,1108.87,services.salary_credit,,scheduled,current,0,,203.37
AA.ARRANGEMENT/1257518,LOAN,GHS,44919.52,49019.98,SBL-CUST-003684,LN.RET.PERS,1301,2024-09-16,2027-12-30,2027-12-30,0.3145,FIXED,,,1,44919.52,BR-011,2,2076.75,1231.69,services.salary_credit,,scheduled,current,27,,224.60
AA.ARRANGEMENT/1257519,LOAN,GHS,4122.19,4561.77,SBL-CUST-009692,LN.RET.PERS,1301,2025-11-02,2027-10-23,2027-10-23,0.3109,FIXED,,,1,4122.19,BR-011,2,222.6,112.57,services.salary_credit,,scheduled,current,0,,20.61
AA.ARRANGEMENT/1257520,LOAN,GHS,20673.29,22880.85,SBL-CUST-005063,LN.RET.PERS,1301,2025-11-01,2027-11-21,2027-11-21,0.309,FIXED,,,1,20673.29,BR-003,2,1117.81,561.12,agriculture.other,,scheduled,current,0,,103.37
AA.ARRANGEMENT/1257522,LOAN,GHS,24312.28,27690.17,SBL-CUST-001258,LN.RET.PERS,1301,2025-04-16,2027-08-04,2027-08-04,0.3094,FIXED,,,1,24312.28,BR-002,2,1710.44,670.95,services.salary_credit,,scheduled,current,0,,121.56
AA.ARRANGEMENT/1257523,LOAN,GHS,1656.87,2425.63,SBL-CUST-007387,LN.RET.PERS,1301,2025-06-15,2026-12-07,2026-12-07,0.3015,FIXED,,,2,1656.87,BR-001,2,389.15,51.41,services.salary_credit,,scheduled,olem,57,,66.27
AA.ARRANGEMENT/1257524,LOAN,GHS,17907.56,24433.68,SBL-CUST-000552,LN.RET.PERS,1301,2023-02-25,2027-01-05,2027-01-05,0.3214,FIXED,,,1,17907.56,BR-002,2,3306.18,568.17,services.salary_credit,,scheduled,current,0,,89.54
AA.ARRANGEMENT/1257526,LOAN,GHS,136289.43,144704.5,SBL-CUST-012561,LN.RET.PERS,1301,2024-08-20,2028-06-30,2028-06-30,0.3185,FIXED,,,1,136289.43,BR-001,2,4262.64,3730.49,services.salary_credit,,scheduled,current,0,,681.45
AA.ARRANGEMENT/1257533,LOAN,GHS,7891.64,9414.03,SBL-CUST-002539,LN.RET.PERS,1301,2025-03-31,2027-05-20,2027-05-20,0.308,FIXED,,,1,7891.64,BR-011,2,770.84,222.34,services.personal,,scheduled,current,0,,39.46
AA.ARRANGEMENT/1257534,LOAN,GHS,49420.74,50379.27,SBL-CUST-002280,LN.RET.PERS,1301,2025-12-20,2030-08-26,2030-08-26,0.3219,FIXED,,,1,49420.74,BR-008,2,485.61,1338.74,services.salary_credit,,scheduled,current,0,,247.10
AA.ARRANGEMENT/1257539,LOAN,GHS,16046.87,21904.66,SBL-CUST-008485,LN.RET.PERS,1301,2023-09-03,2027-01-15,2027-01-15,0.3156,FIXED,,,1,16046.87,BR-001,2,2966.91,500.06,services.salary_credit,,scheduled,current,0,,80.23
AA.ARRANGEMENT/1257542,LOAN,GHS,52525.51,56996.01,SBL-CUST-002469,LN.RET.PERS,1301,2025-02-08,2028-01-24,2028-01-24,0.3133,FIXED,,,1,52525.51,BR-011,2,2264.05,1430.46,services.salary_credit,,scheduled,current,0,,262.63
AA.ARRANGEMENT/1257544,LOAN,GHS,5662.95,5822.31,SBL-CUST-010446,LN.RET.PERS,1301,2024-12-09,2029-10-14,2029-10-14,0.3289,FIXED,,,1,5662.95,BR-003,2,80.76,157.43,services.salary_credit,,scheduled,current,0,,28.31
AA.ARRANGEMENT/1257545,LOAN,GHS,5069.21,6929.31,SBL-CUST-013574,LN.RET.PERS,1301,2025-05-23,2027-01-13,2027-01-13,0.2976,FIXED,,,1,5069.21,BR-005,2,941.44,149.06,services.personal,,scheduled,current,0,,25.35
AA.ARRANGEMENT/1257554,LOAN,GHS,1894.68,2067.75,SBL-CUST-001107,LN.RET.PERS,1301,2024-12-13,2027-12-28,2027-12-28,0.3137,FIXED,,,1,1894.68,BR-001,2,87.65,51.82,services.salary_credit,,scheduled,current,0,,9.47
AA.ARRANGEMENT/1257559,LOAN,GHS,18935.36,22600.66,SBL-CUST-002096,LN.RET.PERS,1301,2025-12-10,2027-05-04,2027-05-04,0.3006,FIXED,,,1,18935.36,BR-007,2,1855.32,520.81,services.salary_credit,,scheduled,current,0,,94.68
AA.ARRANGEMENT/1257560,LOAN,GHS,72419.18,83592.61,SBL-CUST-006605,LN.RET.PERS,1301,2025-03-30,2027-07-18,2027-07-18,0.3013,FIXED,,,1,72419.18,BR-002,2,5655.98,1960.34,services.salary_credit,,scheduled,current,0,,362.10
AA.ARRANGEMENT/1257562,LOAN,GHS,69879.75,71926.35,SBL-CUST-001494,LN.RET.PERS,1301,2025-02-03,2029-10-10,2029-10-10,0.3299,FIXED,,,1,69879.75,BR-001,2,1037.18,1949.62,services.salary_credit,,scheduled,current,0,,349.40
AA.ARRANGEMENT/1257563,LOAN,GHS,3152.05,4304.54,SBL-CUST-010831,LN.RET.PERS,1301,2024-11-09,2026-12-29,2026-12-29,0.31,FIXED,,,1,3152.05,BR-008,2,583.59,96.5,agriculture.other,,scheduled,current,0,,15.76
AA.ARRANGEMENT/1257567,LOAN,GHS,31714.73,32368.7,SBL-CUST-013039,LN.RET.PERS,1301,2025-09-06,2030-06-12,2030-06-12,0.3271,FIXED,,,1,31714.73,BR-004,2,331.38,873.52,services.salary_credit,,scheduled,current,7,,158.57
AA.ARRANGEMENT/1257568,LOAN,GHS,24539.93,27647.25,SBL-CUST-010637,LN.RET.PERS,1301,2025-11-27,2027-09-18,2027-09-18,0.3084,FIXED,,,1,24539.93,BR-004,2,1573.37,671.11,services.salary_credit,,scheduled,current,24,,122.70
AA.ARRANGEMENT/1257572,LOAN,GHS,15334.36,18698.43,SBL-CUST-008955,LN.RET.PERS,1301,2023-01-26,2027-04-05,2027-04-05,0.3136,FIXED,,,1,15334.36,BR-005,2,1703.73,445.26,services.salary_credit,,scheduled,current,0,,76.67
AA.ARRANGEMENT/1257574,LOAN,GHS,93028.52,107406.92,SBL-CUST-014241,LN.RET.PERS,1301,2026-02-04,2027-06-29,2027-06-29,0.2981,FIXED,,,1,93028.52,BR-010,2,7277.4,2491.77,services.salary_credit,,scheduled,current,0,,465.14
AA.ARRANGEMENT/1257575,LOAN,GHS,19071.91,21990.71,SBL-CUST-004656,LN.RET.PERS,1301,2024-05-14,2027-06-28,2027-06-28,0.3161,FIXED,,,1,19071.91,BR-009,2,1478.37,541.33,miscellaneous,,scheduled,current,0,,95.36
AA.ARRANGEMENT/1257577,LOAN,GHS,12017.27,12308.26,SBL-CUST-010906,LN.RET.PERS,1301,2026-01-04,2030-02-12,2030-02-12,0.3237,FIXED,,,1,12017.27,BR-003,2,147.43,328.14,services.personal,,scheduled,current,0,,60.09
AA.ARRANGEMENT/1257580,LOAN,GHS,13878.5,18051.81,SBL-CUST-007875,LN.RET.PERS,1301,2024-12-03,2027-02-21,2027-02-21,0.3104,FIXED,,,1,13878.5,BR-003,2,2113.3,413.65,services.salary_credit,,scheduled,current,0,,69.39
AA.ARRANGEMENT/1257584,LOAN,GHS,15672.18,30597.93,SBL-CUST-008905,LN.RET.PERS,1301,2025-03-28,2026-10-19,2026-10-19,0.2964,FIXED,,,1,15672.18,BR-002,2,7553.92,573.68,services.salary_credit,,scheduled,current,0,,78.36
AA.ARRANGEMENT/1257586,LOAN,GHS,60854.7,82969.77,SBL-CUST-000583,LN.RET.PERS,1301,2022-04-12,2027-01-16,2027-01-16,0.3312,FIXED,,,3,60854.7,BR-004,2,11208.05,1988.93,services.salary_credit,,scheduled,substandard,161,3920.58,18256.41
AA.ARRANGEMENT/1257587,LOAN,GHS,13399.87,15986.17,SBL-CUST-010512,LN.RET.PERS,1301,2024-05-05,2027-05-20,2027-05-20,0.3069,FIXED,,,1,13399.87,BR-006,2,1309.48,376.19,services.salary_credit,,scheduled,current,0,,67.00
AA.ARRANGEMENT/1257588,LOAN,GHS,3896.37,4013.17,SBL-CUST-011942,LN.RET.PERS,1301,2026-01-26,2029-10-07,2029-10-07,0.3175,FIXED,,,1,3896.37,BR-008,2,59.16,104.66,services.salary_credit,,scheduled,current,0,,19.48
AA.ARRANGEMENT/1257591,LOAN,GHS,1258.75,3680.72,SBL-CUST-011869,LN.RET.PERS,1301,2023-11-05,2026-09-20,2026-09-20,0.3142,FIXED,,,3,1258.75,BR-008,2,1226.63,65.08,services.salary_credit,,scheduled,doubtful,247,170.12,692.31
AA.ARRANGEMENT/1257592,LOAN,GHS,6228.46,7284.08,SBL-CUST-013921,LN.RET.PERS,1301,2023-09-10,2027-06-21,2027-06-21,0.3297,FIXED,,,1,6228.46,BR-009,2,534.96,185.82,commerce.other,,scheduled,current,0,,31.14
AA.ARRANGEMENT/1257593,LOAN,GHS,9200.28,10188.46,SBL-CUST-000479,LN.RET.PERS,1301,2026-01-09,2027-10-31,2027-10-31,0.301,FIXED,,,1,9200.28,BR-012,2,500.21,243.32,commerce.other,,scheduled,current,0,,46.00
AA.ARRANGEMENT/1257596,LOAN,GHS,38649.86,40407.09,SBL-CUST-006365,LN.RET.PERS,1301,2026-04-08,2028-12-23,2028-12-23,0.3091,FIXED,,,1,38649.86,BR-010,2,889.79,1018.48,services.salary_credit,,scheduled,current,0,,193.25
AA.ARRANGEMENT/1257597,LOAN,GHS,29212.34,30838.86,SBL-CUST-009385,LN.RET.PERS,1301,2025-11-17,2028-09-02,2028-09-02,0.3111,FIXED,,,1,29212.34,BR-003,2,823.67,778.68,services.salary_credit,,scheduled,current,0,,146.06
AA.ARRANGEMENT/1257598,LOAN,GHS,13550.95,19811.12,SBL-CUST-010216,LN.RET.PERS,1301,2024-04-11,2026-11-27,2026-11-27,0.3192,FIXED,,,1,13550.95,BR-011,2,3171.17,444.81,miscellaneous,,scheduled,current,0,,67.75
AA.ARRANGEMENT/1257599,LOAN,GHS,8602.52,9208.01,SBL-CUST-011826,LN.RET.PERS,1301,2026-02-14,2028-05-04,2028-05-04,0.3073,FIXED,,,1,8602.52,BR-012,2,306.57,228.15,services.salary_credit,,scheduled,current,0,,43.01
AA.ARRANGEMENT/1257603,LOAN,GHS,3473.63,3846.86,SBL-CUST-007365,LN.RET.PERS,1301,2026-04-18,2027-11-09,2027-11-09,0.3005,FIXED,,,1,3473.63,BR-004,2,188.92,91.72,services.salary_credit,,scheduled,current,0,,17.37
AA.ARRANGEMENT/1257604,LOAN,GHS,8959.42,9361.31,SBL-CUST-014407,LN.RET.PERS,1301,2026-02-22,2029-01-07,2029-01-07,0.3187,FIXED,,,1,8959.42,BR-002,2,203.58,243.35,services.salary_credit,,scheduled,current,0,,44.80
AA.ARRANGEMENT/1257605,LOAN,GHS,57560.38,59209.89,SBL-CUST-014324,LN.RET.PERS,1301,2026-03-08,2029-10-18,2029-10-18,0.3195,FIXED,,,1,57560.38,BR-008,2,835.59,1554.79,services.salary_credit,,scheduled,current,0,,287.80
AA.ARRANGEMENT/1257607,LOAN,GHS,24639,40053.26,SBL-CUST-004798,LN.RET.PERS,1301,2024-08-14,2026-11-02,2026-11-02,0.3084,FIXED,,,1,24639,BR-007,2,7804.91,833.81,services.salary_credit,,scheduled,current,0,,123.20
AA.ARRANGEMENT/1257608,LOAN,GHS,132561.19,139770.57,SBL-CUST-001319,LN.RET.PERS,1301,2023-11-13,2028-08-18,2028-08-18,0.3306,FIXED,,,1,132561.19,BR-005,2,3653.67,3752.72,services.salary_credit,,scheduled,current,0,,662.81
AA.ARRANGEMENT/1257613,LOAN,GHS,15433.34,16666.41,SBL-CUST-008941,LN.RET.PERS,1301,2025-12-10,2028-02-28,2028-02-28,0.3081,FIXED,,,1,15433.34,BR-009,2,624.35,412.28,commerce.other,,scheduled,current,0,,77.17
AA.ARRANGEMENT/1257614,LOAN,GHS,14342.69,17488.02,SBL-CUST-002169,LN.RET.PERS,1301,2024-07-13,2027-03-30,2027-03-30,0.3145,FIXED,,,1,14342.69,BR-010,2,1593.01,417.65,services.salary_credit,,scheduled,current,0,,71.71
AA.ARRANGEMENT/1257616,LOAN,GHS,2807.15,4103.35,SBL-CUST-000107,LN.RET.PERS,1301,2022-11-23,2026-12-02,2026-12-02,0.3212,FIXED,,,1,2807.15,BR-012,2,656.66,92.71,services.salary_credit,,scheduled,current,0,,14.04
AA.ARRANGEMENT/1257621,LOAN,GHS,28613.83,30889.77,SBL-CUST-009740,LN.RET.PERS,1301,2025-12-31,2028-03-20,2028-03-20,0.313,FIXED,,,1,28613.83,BR-012,2,1152.62,776.41,agriculture.other,,scheduled,current,0,,143.07
AA.ARRANGEMENT/1257622,LOAN,GHS,5172.73,5413.79,SBL-CUST-001317,LN.RET.PERS,1301,2024-10-01,2028-12-09,2028-12-09,0.3273,FIXED,,,1,5172.73,BR-004,2,122.15,144.42,services.salary_credit,,scheduled,current,0,,25.86
AA.ARRANGEMENT/1257624,LOAN,GHS,6230.99,9123.58,SBL-CUST-004119,LN.RET.PERS,1301,2025-09-27,2026-12-21,2026-12-21,0.2994,FIXED,,,3,6230.99,BR-010,2,1464.11,191.99,services.salary_credit,,scheduled,substandard,98,40.89,1869.30
AA.ARRANGEMENT/1257626,LOAN,GHS,9621.76,12056.18,SBL-CUST-013365,LN.RET.PERS,1301,2023-03-03,2027-03-12,2027-03-12,0.3249,FIXED,,,2,9621.76,BR-004,2,1233.47,293.91,services.salary_credit,,scheduled,olem,69,,384.87
AA.ARRANGEMENT/1257632,LOAN,GHS,5834.44,7965.98,SBL-CUST-007252,LN.RET.PERS,1301,2025-03-05,2027-01-24,2027-01-24,0.3128,FIXED,,,1,5834.44,BR-006,2,1079.48,180.22,services.personal,,scheduled,current,0,,29.17
AA.ARRANGEMENT/1257635,LOAN,GHS,5582.46,5925.92,SBL-CUST-009765,LN.RET.PERS,1301,2025-01-23,2028-07-06,2028-07-06,0.3217,FIXED,,,2,5582.46,BR-003,2,174,154.32,services.salary_credit,,scheduled,olem,69,,223.30
AA.ARRANGEMENT/1257637,LOAN,GHS,6711.83,7750.91,SBL-CUST-000252,LN.RET.PERS,1301,2026-02-13,2027-07-08,2027-07-08,0.2951,FIXED,,,1,6711.83,BR-012,2,525.85,177.99,services.personal,,scheduled,current,0,,33.56
AA.ARRANGEMENT/1257638,LOAN,GHS,15394.86,22553.87,SBL-CUST-000773,LN.RET.PERS,1301,2025-12-21,2026-12-16,2026-12-16,0.2924,FIXED,,,3,15394.86,BR-010,2,3622.59,463.39,services.personal,,scheduled,substandard,175,1048.28,4618.46
AA.ARRANGEMENT/1257639,LOAN,GHS,3290.69,3411.96,SBL-CUST-006518,LN.RET.PERS,1301,2024-08-11,2029-04-17,2029-04-17,0.3236,FIXED,,,1,3290.69,BR-007,2,61.44,90.4,commerce.other,,scheduled,current,0,,16.45
AA.ARRANGEMENT/1257640,LOAN,GHS,7386.06,7977.91,SBL-CUST-010159,LN.RET.PERS,1301,2026-04-11,2028-03-01,2028-03-01,0.3049,FIXED,,,1,7386.06,BR-001,2,299.64,195.28,services.personal,,scheduled,current,0,,36.93
AA.ARRANGEMENT/1257644,LOAN,GHS,99645.59,102996.21,SBL-CUST-009774,LN.RET.PERS,1301,2025-05-11,2029-06-19,2029-06-19,0.3249,FIXED,,,1,99645.59,BR-008,2,1697.69,2743.87,services.salary_credit,,scheduled,current,0,,498.23
AA.ARRANGEMENT/1257645,LOAN,GHS,1780.35,2173.03,SBL-CUST-009409,LN.RET.PERS,1301,2025-10-02,2027-04-25,2027-04-25,0.3007,FIXED,,,1,1780.35,BR-012,2,198.77,49.59,services.salary_credit,,scheduled,current,0,,8.90
AA.ARRANGEMENT/1257646,LOAN,GHS,93792.51,96570.61,SBL-CUST-011915,LN.RET.PERS,1301,2025-12-09,2029-09-19,2029-09-19,0.3239,FIXED,,,1,93792.51,BR-011,2,1407.55,2569.61,services.personal,,scheduled,current,0,,468.96
AA.ARRANGEMENT/1257653,LOAN,GHS,33955.01,34872.16,SBL-CUST-007188,LN.RET.PERS,1301,2025-06-17,2029-11-23,2029-11-23,0.3288,FIXED,,,1,33955.01,BR-012,2,464.77,943.1,commerce.other,,scheduled,current,0,,169.78
AA.ARRANGEMENT/1257655,LOAN,GHS,42573.55,44773.32,SBL-CUST-002646,LN.RET.PERS,1301,2024-03-30,2028-10-05,2028-10-05,0.3281,FIXED,,,1,42573.55,BR-006,2,1114.72,1194.51,services.salary_credit,,scheduled,current,0,,212.87
AA.ARRANGEMENT/1257662,LOAN,GHS,101999.37,127815.12,SBL-CUST-010541,LN.RET.PERS,1301,2023-10-04,2027-03-17,2027-03-17,0.324,FIXED,,,1,101999.37,BR-005,2,13079.81,3107.14,services.salary_credit,,scheduled,current,0,,510.00
AA.ARRANGEMENT/1257665,LOAN,GHS,20179.34,21497.44,SBL-CUST-014661,LN.RET.PERS,1301,2025-01-11,2028-05-25,2028-05-25,0.3209,FIXED,,,1,20179.34,BR-004,2,667.75,557.49,services.personal,,scheduled,current,0,,100.90
AA.ARRANGEMENT/1257668,LOAN,GHS,6614.99,7384.62,SBL-CUST-009960,LN.RET.PERS,1301,2025-11-16,2027-10-07,2027-10-07,0.3042,FIXED,,,2,6614.99,BR-012,2,389.63,177.57,services.salary_credit,,scheduled,olem,33,,264.60
AA.ARRANGEMENT/1257675,LOAN,GHS,26199.85,35768.87,SBL-CUST-006973,LN.RET.PERS,1301,2023-04-11,2027-01-20,2027-01-20,0.3138,FIXED,,,1,26199.85,BR-008,2,4846.26,811.86,services.salary_credit,,scheduled,current,0,,131.00
AA.ARRANGEMENT/1257676,LOAN,GHS,7772.94,8964.67,SBL-CUST-006334,LN.RET.PERS,1301,2025-02-27,2027-07-17,2027-07-17,0.3128,FIXED,,,1,7772.94,BR-003,2,603.53,218.35,services.personal,,scheduled,current,0,,38.86
AA.ARRANGEMENT/1257677,LOAN,GHS,58366.56,113924.3,SBL-CUST-004376,LN.RET.PERS,1301,2025-07-09,2026-10-02,2026-10-02,0.2996,FIXED,,,1,58366.56,BR-003,2,28121.37,2159.32,services.salary_credit,,scheduled,current,0,,291.83
AA.ARRANGEMENT/1257684,LOAN,GHS,15865.35,18919.78,SBL-CUST-007993,LN.RET.PERS,1301,2025-03-31,2027-05-20,2027-05-20,0.3124,FIXED,,,1,15865.35,BR-009,2,1546.84,453.3,services.salary_credit,,scheduled,current,0,,79.33
AA.ARRANGEMENT/1257686,LOAN,GHS,2543.76,2669.89,SBL-CUST-011878,LN.RET.PERS,1301,2025-07-20,2028-11-01,2028-11-01,0.3192,FIXED,,,1,2543.76,BR-010,2,63.89,69.36,services.salary_credit,,scheduled,current,0,,12.72
AA.ARRANGEMENT/1257687,LOAN,GHS,16281.09,19400.74,SBL-CUST-012000,LN.RET.PERS,1301,2023-07-13,2027-05-23,2027-05-23,0.3227,FIXED,,,1,16281.09,BR-009,2,1580.52,480.33,services.salary_credit,,scheduled,current,0,,81.41
AA.ARRANGEMENT/1257688,LOAN,GHS,15739.75,19758.24,SBL-CUST-005103,LN.RET.PERS,1301,2025-08-26,2027-03-19,2027-03-19,0.3007,FIXED,,,1,15739.75,BR-011,2,2034.11,445.38,services.personal,,scheduled,current,0,,78.70
AA.ARRANGEMENT/1257689,LOAN,GHS,15070.7,15784.44,SBL-CUST-011129,LN.RET.PERS,1301,2025-09-22,2028-12-05,2028-12-05,0.3154,FIXED,,,2,15070.7,BR-007,2,361.5,405.61,services.salary_credit,,scheduled,olem,88,,602.83
AA.ARRANGEMENT/1257691,LOAN,GHS,72628.74,82643.87,SBL-CUST-001348,LN.RET.PERS,1301,2024-03-12,2027-07-25,2027-07-25,0.3221,FIXED,,,1,72628.74,BR-006,2,5073.88,2085.67,services.salary_credit,,scheduled,current,0,,363.14
AA.ARRANGEMENT/1257693,LOAN,GHS,15694.95,19111.13,SBL-CUST-001064,LN.RET.PERS,1301,2023-01-19,2027-03-29,2027-03-29,0.3325,FIXED,,,1,15694.95,BR-012,2,1731.43,482.86,services.salary_credit,,scheduled,current,0,,78.47
AA.ARRANGEMENT/1257699,LOAN,GHS,87163.8,99188.96,SBL-CUST-005320,LN.RET.PERS,1301,2024-01-09,2027-08-21,2027-08-21,0.3213,FIXED,,,1,87163.8,BR-003,2,6092.01,2496.92,commerce.other,,scheduled,current,0,,435.82
AA.ARRANGEMENT/1257704,LOAN,GHS,2608.92,3111.79,SBL-CUST-006736,LN.RET.PERS,1301,2024-06-22,2027-05-08,2027-05-08,0.3098,FIXED,,,3,2608.92,BR-012,2,254.64,73.93,transport.road,,scheduled,substandard,98,17.71,782.68
AA.ARRANGEMENT/1257707,LOAN,GHS,30394.25,41485.93,SBL-CUST-004416,LN.RET.PERS,1301,2023-08-25,2027-01-06,2027-01-06,0.3167,FIXED,,,1,30394.25,BR-012,2,5618.07,950.43,services.salary_credit,,scheduled,current,0,,151.97
AA.ARRANGEMENT/1257709,LOAN,GHS,25883.54,26378.61,SBL-CUST-006600,LN.RET.PERS,1301,2025-12-09,2030-08-15,2030-08-15,0.3275,FIXED,,,1,25883.54,BR-006,2,250.87,713.25,services.salary_credit,,scheduled,current,0,,129.42
AA.ARRANGEMENT/1257710,LOAN,GHS,4776.43,4918.2,SBL-CUST-002198,LN.RET.PERS,1301,2025-09-02,2029-10-11,2029-10-11,0.3228,FIXED,,,1,4776.43,BR-007,2,71.83,130.42,services.salary_credit,,scheduled,current,0,,23.88
AA.ARRANGEMENT/1257711,LOAN,GHS,12279.83,19959.17,SBL-CUST-014424,LN.RET.PERS,1301,2024-11-03,2026-11-23,2026-11-23,0.3103,FIXED,,,1,12279.83,BR-003,2,3888.68,418.09,services.salary_credit,,scheduled,current,0,,61.40
AA.ARRANGEMENT/1257714,LOAN,GHS,45430.9,48803.88,SBL-CUST-004085,LN.RET.PERS,1301,2026-02-04,2028-03-25,2028-03-25,0.3168,FIXED,,,1,45430.9,BR-006,2,1708.46,1244.48,miscellaneous,,scheduled,current,0,,227.15
AA.ARRANGEMENT/1257715,LOAN,GHS,24931.64,25503.81,SBL-CUST-014511,LN.RET.PERS,1301,2025-05-13,2030-03-18,2030-03-18,0.3304,FIXED,,,1,24931.64,BR-012,2,289.97,694.43,services.salary_credit,,scheduled,current,0,,124.66
AA.ARRANGEMENT/1257716,LOAN,GHS,10875.24,12387.29,SBL-CUST-003623,LN.RET.PERS,1301,2024-09-15,2027-08-01,2027-08-01,0.3082,FIXED,,,1,10875.24,BR-005,2,765.61,298.98,services.salary_credit,,scheduled,current,0,,54.38
AA.ARRANGEMENT/1257722,LOAN,GHS,3070.29,3459.78,SBL-CUST-006189,LN.RET.PERS,1301,2025-07-30,2027-09-18,2027-09-18,0.3055,FIXED,,,1,3070.29,BR-010,2,197.19,83.18,services.personal,,scheduled,current,0,,15.35
AA.ARRANGEMENT/1257728,LOAN,GHS,4184.71,4570.08,SBL-CUST-000268,LN.RET.PERS,1301,2026-01-13,2028-01-03,2028-01-03,0.3038,FIXED,,,1,4184.71,BR-004,2,195.09,110.88,services.salary_credit,,scheduled,current,0,,20.92
AA.ARRANGEMENT/1257729,LOAN,GHS,33902.12,37260.77,SBL-CUST-000618,LN.RET.PERS,1301,2025-10-27,2027-12-16,2027-12-16,0.305,FIXED,,,1,33902.12,BR-011,2,1700.4,904.9,services.salary_credit,,scheduled,current,0,,169.51
AA.ARRANGEMENT/1257732,LOAN,GHS,4274.51,5565.88,SBL-CUST-003384,LN.RET.PERS,1301,2025-12-11,2027-02-04,2027-02-04,0.2963,FIXED,,,1,4274.51,BR-010,2,653.56,121.68,services.salary_credit,,scheduled,current,0,,21.37
AA.ARRANGEMENT/1257734,LOAN,GHS,70018.66,79825,SBL-CUST-013691,LN.RET.PERS,1301,2025-11-25,2027-08-17,2027-08-17,0.2959,FIXED,,,1,70018.66,BR-004,2,4962.89,1848.92,commerce.other,,scheduled,current,2,,350.09
AA.ARRANGEMENT/1257737,LOAN,GHS,13415.35,14162.31,SBL-CUST-007513,LN.RET.PERS,1301,2025-11-27,2028-09-12,2028-09-12,0.3111,FIXED,,,1,13415.35,BR-002,2,378.26,357.6,services.salary_credit,,scheduled,current,0,,67.08
AA.ARRANGEMENT/1257743,LOAN,GHS,19631.36,21547.06,SBL-CUST-010344,LN.RET.PERS,1301,2023-12-01,2027-12-10,2027-12-10,0.3245,FIXED,,,1,19631.36,BR-012,2,970.63,557.11,services.salary_credit,,scheduled,current,0,,98.16
AA.ARRANGEMENT/1257748,LOAN,GHS,5055,7401.08,SBL-CUST-011021,LN.RET.PERS,1301,2025-04-13,2026-12-04,2026-12-04,0.3004,FIXED,,,1,5055,BR-008,2,1187.54,156.27,services.salary_credit,,scheduled,current,0,,25.28
AA.ARRANGEMENT/1257753,LOAN,GHS,2305.14,2383.07,SBL-CUST-000651,LN.RET.PERS,1301,2025-04-16,2029-06-24,2029-06-24,0.3217,FIXED,,,1,2305.14,BR-003,2,39.48,62.86,services.salary_credit,,scheduled,current,0,,11.53
AA.ARRANGEMENT/1257755,LOAN,GHS,1134.49,3320.9,SBL-CUST-002647,LN.RET.PERS,1301,2025-05-24,2026-09-16,2026-09-16,0.3009,FIXED,,,1,1134.49,BR-004,2,1106.74,56.2,services.salary_credit,,scheduled,current,0,,5.67
AA.ARRANGEMENT/1257758,LOAN,GHS,1860.28,2029.27,SBL-CUST-008692,LN.RET.PERS,1301,2023-08-08,2028-01-14,2028-01-14,0.3204,FIXED,,,1,1860.28,BR-006,2,85.61,51.96,miscellaneous,,scheduled,current,0,,9.30
AA.ARRANGEMENT/1257759,LOAN,GHS,129193.13,133784.53,SBL-CUST-014478,LN.RET.PERS,1301,2024-10-24,2029-05-31,2029-05-31,0.3183,FIXED,,,1,129193.13,BR-010,2,2325.75,3488.54,services.personal,,scheduled,current,0,,645.97
AA.ARRANGEMENT/1257762,LOAN,GHS,21752.59,22366.99,SBL-CUST-010029,LN.RET.PERS,1301,2026-01-04,2029-10-15,2029-10-15,0.327,FIXED,,,1,21752.59,BR-008,2,311.33,601.24,agriculture.other,,scheduled,current,0,,108.76
